# Amod fmod z Delta_Amod Delta_fmod
8.000000000000003393e-11 1.274274985703132061e-08 3.158105263157894527e+00 1.184535121282881093e-08 1.390107051892413685e-06
8.000000000000003393e-11 1.274274985703132061e-08 3.368578947368420895e+00 1.512135732277711295e-08 1.530534740877360350e-06
8.000000000000003393e-11 1.274274985703132061e-08 3.579052631578947263e+00 9.903534722525464258e-09 1.773476720567809260e-06
8.000000000000003393e-11 1.274274985703132061e-08 3.789526315789473632e+00 1.970647879229474807e-08 1.848614640749976237e-06
8.000000000000003393e-11 1.274274985703132061e-08 4.000000000000000000e+00 1.834541899116849143e-08 2.036461346984402287e-06
8.000000000000003393e-11 2.335721469090121435e-08 1.000000000000000021e-03 7.067248304247042765e-13 1.792601291367061754e-10
8.000000000000003393e-11 2.335721469090121435e-08 2.114736842105263137e-01 2.342698886650586885e-10 4.701862269057665542e-08
8.000000000000003393e-11 2.335721469090121435e-08 4.219473684210526265e-01 3.552612477739032782e-10 1.210394599280920682e-07
8.000000000000003393e-11 2.335721469090121435e-08 6.324210526315788838e-01 9.935743013277392806e-10 2.049007691346754315e-07
8.000000000000003393e-11 2.335721469090121435e-08 8.428947368421052522e-01 1.670455999235850143e-09 3.028425262755101006e-07
8.000000000000003393e-11 2.335721469090121435e-08 1.053368421052631509e+00 2.216698625677167255e-09 4.381014162634891728e-07
8.000000000000003393e-11 2.335721469090121435e-08 1.263842105263157656e+00 1.702846286909664382e-09 6.438393327996417043e-07
8.000000000000003393e-11 2.335721469090121435e-08 1.474315789473684024e+00 3.387979503337613351e-09 7.813236604200542262e-07
8.000000000000003393e-11 2.335721469090121435e-08 1.684789473684210392e+00 4.393570851512446831e-09 9.575231237948780186e-07
8.000000000000003393e-11 2.335721469090121435e-08 1.895263157894736761e+00 3.126998288479996160e-09 1.230099194392775449e-06
8.000000000000003393e-11 2.335721469090121435e-08 2.105736842105263129e+00 6.512013048792182173e-09 1.371763818339360338e-06
8.000000000000003393e-11 2.335721469090121435e-08 2.316210526315789497e+00 4.289540216004803052e-09 1.707766534507063700e-06
8.000000000000003393e-11 2.335721469090121435e-08 2.526684210526315422e+00 4.920142816960408289e-09 1.980691340412713283e-06
8.000000000000003393e-11 2.335721469090121435e-08 2.737157894736841790e+00 5.594207484103278855e-09 2.247688539732296114e-06
8.000000000000003393e-11 2.335721469090121435e-08 2.947631578947368158e+00 9.214934772930081863e-09 2.605998899767648641e-06
8.000000000000003393e-11 2.335721469090121435e-08 3.158105263157894527e+00 9.760077942816983834e-09 2.961977882000359351e-06
8.000000000000003393e-11 2.335721469090121435e-08 3.368578947368420895e+00 1.580173029971344797e-08 2.870642226050105556e-06
8.000000000000003393e-11 2.335721469090121435e-08 3.579052631578947263e+00 1.718680218036067105e-08 3.226611535456593291e-06
8.000000000000003393e-11 2.335721469090121435e-08 3.789526315789473632e+00 1.126821418883817123e-08 4.072324691655319589e-06
8.000000000000003393e-11 2.335721469090121435e-08 4.000000000000000000e+00 1.968917378954068923e-08 4.041798003215550036e-06
