# Amod fmod z Delta_Amod Delta_fmod
3.845884147156173360e-09 7.847599703514606690e-08 8.399999999999999689e-01 6.452150817462812305e-09 4.277339182175762720e-08
3.845884147156173360e-09 1.438449888287662961e-07 8.399999999999999689e-01 6.310957765185828360e-09 6.574274090240238422e-08
3.845884147156173360e-09 2.636650898730355393e-07 8.399999999999999689e-01 6.618839508031585961e-09 1.070126860586397395e-07
3.845884147156173360e-09 4.832930238571752032e-07 8.399999999999999689e-01 7.234122699397544371e-09 2.144940882654663624e-07
3.845884147156173360e-09 8.858667904100832524e-07 8.399999999999999689e-01 9.257006390470644586e-09 4.212367839832815409e-07
3.845884147156173360e-09 1.623776739188720875e-06 8.399999999999999689e-01 1.223580162246984101e-08 8.060685848626735855e-07
3.845884147156173360e-09 2.976351441631318993e-06 8.399999999999999689e-01 1.539355377312762707e-08 1.194633724549972253e-06
3.845884147156173360e-09 5.455594781168514170e-06 8.399999999999999689e-01 2.066923863264183203e-08 2.303910398050590634e-06
3.845884147156173360e-09 1.000000000000000082e-05 8.399999999999999689e-01 2.973418059327870896e-08 4.474893304770294712e-06
6.240716782521154339e-09 1.000000000000000036e-10 8.399999999999999689e-01 2.958754007475764762e-04 2.820313408180700776e-06
6.240716782521154339e-09 1.832980710832437419e-10 8.399999999999999689e-01 3.876426847109254903e-04 5.726655029142271018e-06
6.240716782521154339e-09 3.359818286283787719e-10 8.399999999999999689e-01 6.035819423696068519e-06 2.103260762725633551e-07
6.240716782521154339e-09 6.158482110660254848e-10 8.399999999999999689e-01 2.149873716999286590e-06 1.155353402701452347e-07
6.240716782521154339e-09 1.128837891684688263e-09 8.399999999999999689e-01 1.466462212021146172e-07 1.870245142264941875e-08
6.240716782521154339e-09 2.069138081114789946e-09 8.399999999999999689e-01 1.554511988092667231e-08 5.202719416143800515e-09
6.240716782521154339e-09 3.792690190732253654e-09 8.399999999999999689e-01 4.252678544873184395e-09 2.564395323045292508e-09
6.240716782521154339e-09 6.951927961775591174e-09 8.399999999999999689e-01 3.948096903716833810e-09 3.552880960471028874e-09
6.240716782521154339e-09 1.274274985703132061e-08 8.399999999999999689e-01 4.739829476588188841e-09 4.886206134415066336e-09
6.240716782521154339e-09 2.335721469090121435e-08 8.399999999999999689e-01 5.126590000961007864e-09 9.776073015651540411e-09
6.240716782521154339e-09 4.281332398719395868e-08 8.399999999999999689e-01 5.701195235718532600e-09 1.644533016066344787e-08
6.240716782521154339e-09 7.847599703514606690e-08 8.399999999999999689e-01 6.376068202342794420e-09 2.666085626614765841e-08
6.240716782521154339e-09 1.438449888287662961e-07 8.399999999999999689e-01 6.136031309839557774e-09 4.052973555417405647e-08
6.240716782521154339e-09 2.636650898730355393e-07 8.399999999999999689e-01 6.539036869713663685e-09 6.606978535510574810e-08
6.240716782521154339e-09 4.832930238571752032e-07 8.399999999999999689e-01 7.836842309603891485e-09 1.447406017310763279e-07
6.240716782521154339e-09 8.858667904100832524e-07 8.399999999999999689e-01 8.962124491097448238e-09 2.847601864495271646e-07
6.240716782521154339e-09 1.623776739188720875e-06 8.399999999999999689e-01 1.225560545014839106e-08 4.999798791285453417e-07
6.240716782521154339e-09 2.976351441631318993e-06 8.399999999999999689e-01 1.523425383170740862e-08 7.302814216902605605e-07
6.240716782521154339e-09 5.455594781168514170e-06 8.399999999999999689e-01 2.065075994475246165e-08 1.427528575784133013e-06
6.240716782521154339e-09 1.000000000000000082e-05 8.399999999999999689e-01 2.996257529254515084e-08 2.650307831894840321e-06
1.012681205918280571e-08 1.000000000000000036e-10 8.399999999999999689e-01 1.169463070109201574e-03 5.774354034685164160e-06
1.012681205918280571e-08 1.832980710832437419e-10 8.399999999999999689e-01 6.246781063368705544e-04 5.663726003656016926e-06
1.012681205918280571e-08 3.359818286283787719e-10 8.399999999999999689e-01 3.140297398691798227e-05 5.306461340961863174e-07
