# Amod fmod z Delta_Amod Delta_fmod
7.999999999999999516e-11 1.274274985703132061e-08 3.579052631578947263e+00 4.379201781476706821e-09 3.137656580195677933e-07
7.999999999999999516e-11 1.274274985703132061e-08 3.789526315789473632e+00 4.792887622600548029e-09 3.411890993187885927e-07
7.999999999999999516e-11 1.274274985703132061e-08 4.000000000000000000e+00 4.957469343348945142e-09 3.400304761713262715e-07
7.999999999999999516e-11 2.335721469090121435e-08 1.000000000000000021e-03 4.954370797104788368e-13 3.887052031067359332e-11
7.999999999999999516e-11 2.335721469090121435e-08 2.114736842105263137e-01 1.224260369255585439e-10 1.111997652837267098e-08
7.999999999999999516e-11 2.335721469090121435e-08 4.219473684210526265e-01 2.466993454259252899e-10 2.155395162400565498e-08
7.999999999999999516e-11 2.335721469090121435e-08 6.324210526315788838e-01 4.284769998482060277e-10 4.424434955419899089e-08
7.999999999999999516e-11 2.335721469090121435e-08 8.428947368421052522e-01 5.834453613446514613e-10 5.899292262192535790e-08
7.999999999999999516e-11 2.335721469090121435e-08 1.053368421052631509e+00 7.827672108094529498e-10 7.655611027627402598e-08
7.999999999999999516e-11 2.335721469090121435e-08 1.263842105263157656e+00 1.005199191506012703e-09 1.011205825986081912e-07
7.999999999999999516e-11 2.335721469090121435e-08 1.474315789473684024e+00 1.228342359865513344e-09 1.387572317668708548e-07
7.999999999999999516e-11 2.335721469090121435e-08 1.684789473684210392e+00 1.526064507553635912e-09 1.950543618283889911e-07
7.999999999999999516e-11 2.335721469090121435e-08 1.895263157894736761e+00 1.752499386597861633e-09 2.286601312572082607e-07
7.999999999999999516e-11 2.335721469090121435e-08 2.105736842105263129e+00 2.030873492087515257e-09 2.716310130674442305e-07
7.999999999999999516e-11 2.335721469090121435e-08 2.316210526315789497e+00 2.347879399864364897e-09 2.810658435412234244e-07
7.999999999999999516e-11 2.335721469090121435e-08 2.526684210526315422e+00 2.644243241107134018e-09 3.692451087229086763e-07
7.999999999999999516e-11 2.335721469090121435e-08 2.737157894736841790e+00 3.170913722998383506e-09 3.313549024226447775e-07
7.999999999999999516e-11 2.335721469090121435e-08 2.947631578947368158e+00 3.281716833104295782e-09 4.669647747717940284e-07
7.999999999999999516e-11 2.335721469090121435e-08 3.158105263157894527e+00 3.646377845065455414e-09 5.054953137471173759e-07
7.999999999999999516e-11 2.335721469090121435e-08 3.368578947368420895e+00 4.089302345934046491e-09 5.320088991380044712e-07
