# Amod fmod z Delta_Amod Delta_fmod
7.999999999999999516e-11 4.281332398719395868e-08 3.158105263157894527e+00 9.894771824508301414e-09 1.721888296800082210e-06
7.999999999999999516e-11 4.281332398719395868e-08 3.368578947368420895e+00 1.153916317057572055e-08 1.791388106474201192e-06
7.999999999999999516e-11 4.281332398719395868e-08 3.579052631578947263e+00 1.168884709331076960e-08 2.130995885890482997e-06
7.999999999999999516e-11 4.281332398719395868e-08 3.789526315789473632e+00 1.336485750923325152e-08 2.130359991592816966e-06
7.999999999999999516e-11 4.281332398719395868e-08 4.000000000000000000e+00 1.366586367417003399e-08 2.563929254331097295e-06
7.999999999999999516e-11 7.847599703514606690e-08 1.000000000000000021e-03 3.182381306526899279e-12 1.918544900548952556e-10
7.999999999999999516e-11 7.847599703514606690e-08 2.114736842105263137e-01 7.237107474874042586e-10 4.759643490245640167e-08
7.999999999999999516e-11 7.847599703514606690e-08 4.219473684210526265e-01 1.508095779644080325e-09 1.090170235573022771e-07
7.999999999999999516e-11 7.847599703514606690e-08 6.324210526315788838e-01 2.337383245386821427e-09 1.837517230910395157e-07
7.999999999999999516e-11 7.847599703514606690e-08 8.428947368421052522e-01 3.227234214972003338e-09 3.696984246643836154e-07
7.999999999999999516e-11 7.847599703514606690e-08 1.053368421052631509e+00 4.130094013758989562e-09 5.082807076787737363e-07
7.999999999999999516e-11 7.847599703514606690e-08 1.263842105263157656e+00 5.082515751264735408e-09 7.239072535775717717e-07
7.999999999999999516e-11 7.847599703514606690e-08 1.474315789473684024e+00 6.020922853678765012e-09 8.943353658553992188e-07
7.999999999999999516e-11 7.847599703514606690e-08 1.684789473684210392e+00 6.979269217627672754e-09 1.093315080360205041e-06
7.999999999999999516e-11 7.847599703514606690e-08 1.895263157894736761e+00 7.800862753823132769e-09 1.245971654908237110e-06
7.999999999999999516e-11 7.847599703514606690e-08 2.105736842105263129e+00 8.798485892463678019e-09 1.486711772958156072e-06
